Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDN22,4057.2602518338904,OUT035
NCF30,3197.2861151494058,OUT027
FDK03,4158.265165563056,OUT035
FDT45,1012.5547608988546,OUT017
NCC54,5264.882516079242,OUT027
FDP08,3334.701166538968,OUT018
FDU44,2534.236474636812,OUT046
DRG39,1058.1427523064422,OUT035
FDU32,1852.1269731994062,OUT049
FDY27,2728.2787174194914,OUT049
NCP54,2273.525731133326,OUT013
NCZ41,1873.290337373396,OUT049
DRL49,1632.639108530804,OUT013
FDI05,1229.9334153986802,OUT018
FDY56,3770.453671640364,OUT045
DRC13,1832.4239910788901,OUT013
NCV29,2306.6983058067635,OUT017
FDR24,1679.573513408387,OUT049
FDZ34,3244.70216636102,OUT018
FDP37,1969.9115373822392,OUT035
FDX08,3610.9555423530214,OUT027
FDS57,1849.4848031366755,OUT045
NCG18,1760.7234035514052,OUT049
FDK25,3136.554626928403,OUT018
FDH53,1179.9950166164376,OUT049
DRI59,3484.408839986785,OUT018
FDA52,2608.139621962401,OUT046
FDT20,-956.665943323274,OUT010
FDE36,1578.6504155483242,OUT019
FDI24,3529.57006599808,OUT017
FDB28,2095.573384149533,OUT018
FDV11,2265.4650340301137,OUT017
FDP01,1643.589879703473,OUT046
FDD34,3880.581485052425,OUT027
FDJ50,2296.688086865479,OUT027
FDZ44,1452.3621195250585,OUT013
DRO59,1238.6934249605576,OUT035
DRB48,771.6372553627536,OUT045
FDR21,2385.2772108369973,OUT018
NCE42,2041.6438040346914,OUT010
FDO23,1543.8989693413841,OUT046
NCE30,2596.6310954493615,OUT018
FDQ22,946.6426933465682,OUT035
FDY01,1667.5268043732285,OUT045
FDS08,2749.026550424157,OUT017
FDG28,2838.5610091989925,OUT018
FDQ51,601.8856108343514,OUT018
FDB05,4058.008752730351,OUT017
FDO56,1505.0055743074458,OUT049
FDE02,1310.264385412847,OUT018
FDN45,3863.015296026134,OUT017
FDS09,947.4544339674629,OUT013
NCA54,2417.5301212907552,OUT018
FDP09,1951.824264498875,OUT010
FDC53,1224.1953740681618,OUT045
NCM55,2792.0612721591915,OUT017
FDL09,1900.0217147437675,OUT018
FDA11,-160.3387175666635,OUT019
FDA50,1175.1785637818668,OUT045
FDC23,3553.5125861633533,OUT017
FDE22,2184.263545387379,OUT049
FDD23,3503.207114056375,OUT046
NCA29,2695.0532256146953,OUT049
FDK38,2380.4174719368184,OUT046
DRC13,1756.5635294618623,OUT046
NCP43,2750.350970477447,OUT049
FDX28,2071.684416589129,OUT049
FDF08,1289.125317121172,OUT049
FDZ33,1950.3772838808197,OUT046
FDD10,2288.803226005379,OUT049
FDO58,2632.3173003449,OUT017
FDI50,3915.4230859171225,OUT017
FDO58,2502.262953847903,OUT045
FDX08,2285.433946733827,OUT013
NCK17,-986.1707777496454,OUT010
FDF39,4183.787959340229,OUT035
FDU45,-10.117891589300143,OUT010
NCJ18,1950.5216565688497,OUT018
DRC27,1382.0148718002447,OUT019
DRC25,1297.236937871808,OUT035
FDU59,3446.162428591906,OUT035
FDU28,2405.070885465785,OUT035
NCP30,816.2201292187718,OUT046
FDB39,702.361312045063,OUT018
FDE41,1163.4100134933065,OUT013
DRH11,-810.2793076650455,OUT010
FDA58,2927.107451532558,OUT045
FDU50,1694.216171263322,OUT046
FDM34,1889.4061557082102,OUT013
FDM44,2663.121354468191,OUT027
FDR39,3419.8491868032993,OUT045
FDM25,2567.893240175923,OUT045
FDQ49,2153.831557907645,OUT049
DRH25,665.4141296799543,OUT018
FDM09,3536.503696269971,OUT027
FDL44,1587.6094709898978,OUT019
NCR42,528.3681590779215,OUT018
DRL59,932.484438782983,OUT046
FDX43,2107.996378567142,OUT013
DRK47,2020.8469804711526,OUT010
FDU48,1254.831389758362,OUT018
FDY12,815.6741180626775,OUT045
NCN43,1561.4673003150942,OUT018
NCM55,2429.4974657880484,OUT018
FDQ21,3606.1400140082933,OUT027
FDX13,4108.439786028363,OUT035
NCK30,5355.894181405278,OUT027
FDG20,1889.5833929675528,OUT049
DRG27,903.8622264173691,OUT017
FDY14,3834.471338312722,OUT018
FDP59,1832.1080145471055,OUT035
FDU60,3486.5560024234856,OUT017
NCC18,761.2133792406776,OUT019
DRJ39,3853.140574149351,OUT017
FDS07,1775.543216727836,OUT049
FDM08,5123.576842461353,OUT027
FDP51,1742.992560778242,OUT045
FDU16,1613.414452860838,OUT035
FDH12,1356.595526335393,OUT013
DRE48,1772.4104257141094,OUT010
NCL42,5278.195480722143,OUT027
FDR21,2592.973812127935,OUT045
NCW29,2027.5997851163597,OUT035
FDO11,4044.3680088719602,OUT013
NCM31,2438.5214041691297,OUT049
FDV35,1501.038245738234,OUT019
FDF58,1072.8313681259856,OUT017
NCE43,2675.0301097663446,OUT049
FDA02,2129.073791727192,OUT035
DRL37,-957.6230348206359,OUT010
FDR24,1350.4227406312812,OUT018
FDW59,1219.9966709968462,OUT049
FDS22,968.7410638632314,OUT049
FDW24,1021.3064302925311,OUT017
FDU24,1679.2975598127605,OUT035
FDA21,4834.041342216766,OUT027
FDH58,3514.968424286942,OUT027
FDW36,1043.6455199826823,OUT018
FDI45,3977.087744274185,OUT027
FDU01,3270.574367271543,OUT018
FDF35,3040.192892024356,OUT027
FDU43,1252.0836241988097,OUT019
FDE24,200.14050593091633,OUT019
FDK50,3429.969890682603,OUT049
FDG31,940.7008878618193,OUT045
FDC60,1148.2107416815295,OUT045
FDL36,1243.8684349933264,OUT013
FDP21,3612.741216557377,OUT013
FDW16,1991.8585353343656,OUT045
FDX02,3868.9494248263304,OUT017
FDQ58,3314.0470861018543,OUT027
FDT51,1361.5022122133728,OUT046
FDD59,1549.1944030725767,OUT049
NCM42,1468.2357020050458,OUT018
FDA57,577.4525937303567,OUT018
FDZ48,1848.8180932990504,OUT035
FDE46,1975.6522542657426,OUT045
NCZ30,17.56302592313341,OUT019
FDB56,3578.3834002288977,OUT017
FDA25,3029.300846256536,OUT027
FDD20,3114.7197327108906,OUT013
FDL25,1223.9370189488204,OUT013
NCO18,3568.8778387988446,OUT049
FDJ45,895.822792781637,OUT017
FDR12,2316.4042685680065,OUT035
NCF19,-868.9475371283361,OUT010
FDK25,3355.1010595015546,OUT046
NCR17,2159.112196015699,OUT046
FDC52,1999.3267903620228,OUT046
NCA54,2761.6725587092415,OUT017
FDR45,2070.1139211091586,OUT010
NCM19,2225.7797449552863,OUT049
FDF39,5422.070356670178,OUT027
FDX23,1341.0547929793083,OUT049
FDD58,2639.8738302589854,OUT027
FDX28,2020.7682447715902,OUT013
NCD31,2576.00674739429,OUT013
FDU57,2215.563602210256,OUT018
FDI27,848.1148577111139,OUT046
NCM42,1696.5968133732226,OUT046
FDD32,2503.5180115618573,OUT027
FDI34,3866.1567915344926,OUT013
NCM29,2401.2910704860146,OUT049
FDG46,1959.620847365767,OUT018
DRC01,-853.8678023991147,OUT010
FDB15,5411.574751276805,OUT027
NCA17,3745.030056262341,OUT027
FDF10,1909.927421398694,OUT046
FDR26,3576.7302333871644,OUT027
FDI02,1811.3686803680343,OUT049
NCM54,482.4902769619755,OUT010
FDF14,2476.5904642932755,OUT013
FDJ33,472.2747123897484,OUT010
FDM20,4046.341656074751,OUT035
FDC03,4958.10464304353,OUT027
NCX05,1370.690513795551,OUT046
NCM41,2555.1170762556267,OUT027
NCU29,671.1121387506955,OUT010
FDQ59,1582.5864051317321,OUT017
FDH46,-111.22690916961665,OUT010
FDH09,935.3056612334692,OUT013
NCD06,817.4649651817115,OUT045
FDC15,2154.178874021693,OUT035
DRD37,2228.0382452383674,OUT027
FDT28,3803.0011729639646,OUT027
FDR28,3921.073507368563,OUT027
FDT38,1629.9873318988039,OUT017
FDV34,2473.4121158937296,OUT027
FDY52,1126.997447171293,OUT035
FDB34,1595.8901340261687,OUT013
DRL23,1459.6165771778024,OUT018
DRB24,3275.0954032163218,OUT046
FDJ50,930.0349342889947,OUT046
FDQ49,2180.1578538005356,OUT035
FDP20,1558.7798927145132,OUT035
FDV19,3901.9027982750495,OUT027
NCR54,2676.8767310350095,OUT045
FDO09,2200.134571706605,OUT010
FDS57,1670.0451372558753,OUT018
FDN10,1845.85623134467,OUT049
FDV23,1890.553862930723,OUT049
FDY28,3706.9651708988713,OUT049
DRG51,2148.958666241196,OUT013
FDD45,-257.7158401011625,OUT019
NCL18,4086.505878700001,OUT027
NCM29,2347.966084528271,OUT013
FDF17,4959.638055170196,OUT027
FDE22,2201.4582884780216,OUT017
FDQ22,904.0411654933296,OUT017
FDS01,2692.0227645437276,OUT013
FDW35,2230.5824913457855,OUT027
FDJ33,2263.4883439920623,OUT046
NCF54,2747.031393709036,OUT035
FDE09,1372.630463278073,OUT013
NCE06,1644.3388520800181,OUT045
DRH49,1204.0838307278202,OUT049
FDY43,1639.1940089927432,OUT045
NCT05,4085.960383655226,OUT017
FDZ34,3439.078045405612,OUT045
FDL38,1691.910488138878,OUT017
FDZ31,3584.0023785366707,OUT017
FDR14,1075.992291515468,OUT035
NCN54,1216.7834562362616,OUT049
NCC42,3296.2500386259,OUT027
FDK08,1335.6322794664231,OUT017
FDP59,1755.3106944366752,OUT013
FDV22,2649.3243076123053,OUT035
FDD33,3920.0706010630843,OUT035
DRE60,5161.287987220667,OUT027
FDK52,3754.724916017002,OUT046
FDA02,2105.806174886765,OUT017
FDM56,1415.9919794758566,OUT049
FDE57,3323.6411799547454,OUT035
FDM32,1083.5090008305142,OUT045
NCQ30,2798.782559862452,OUT027
FDQ27,3042.0900205703856,OUT027
FDT60,3201.328074671435,OUT027
FDU43,3163.512668212069,OUT049
NCO55,1451.763210667281,OUT035
FDG02,2247.9260386246024,OUT045
FDJ28,2748.9467537974165,OUT013
FDP40,1692.4041272037289,OUT045
FDJ38,3479.4990713729867,OUT045
NCC54,4011.1589484640936,OUT017
NCZ41,1756.3104673275943,OUT046
FDK38,832.3488085259067,OUT019
FDU52,2052.562140609602,OUT013
FDC40,1072.361157105579,OUT046
NCR30,1165.0435841158642,OUT017
NCN18,2140.464889799161,OUT017
FDB50,1614.4253811336148,OUT035
FDG04,2764.1352535750807,OUT013
FDR26,2338.5557506180667,OUT035
NCT17,3266.7466731095587,OUT018
FDX35,5169.01836710014,OUT027
FDS12,1818.5538274207722,OUT046
NCZ29,3192.131896041555,OUT027
FDB38,657.4066487543904,OUT010
FDP12,851.5096684999717,OUT013
FDP22,852.3208750666347,OUT046
FDS26,3793.099758360058,OUT018
FDR52,2746.5847748615674,OUT046
DRJ13,2514.037010738064,OUT046
FDU48,2861.8293759324215,OUT027
FDE29,1101.2171895132142,OUT035
NCT29,1899.9239818585247,OUT049
DRK37,3200.478720626903,OUT018
FDK55,1171.5705933806519,OUT046
FDR07,1232.8752440662981,OUT046
FDO21,4359.753498833654,OUT027
FDK46,3295.409649762989,OUT049
FDB12,1605.4861294436932,OUT045
FDT31,4107.701078618581,OUT027
FDJ33,2220.1521460685035,OUT045
FDC26,2682.2365912528467,OUT027
NCQ02,3454.3854417895404,OUT045
FDP08,1774.7766922698938,OUT010
FDB11,5164.507295167448,OUT027
FDV55,2436.434772303255,OUT013
FDW20,1878.7568578301834,OUT049
NCJ18,438.1370887123528,OUT019
FDC41,842.4698870852491,OUT018
FDE14,3022.6438751179435,OUT027
FDG35,2185.472020943207,OUT013
FDF45,1100.910314486396,OUT035
FDS19,2449.743650448955,OUT027
FDS58,1530.6073289903609,OUT019
FDA26,3856.388070799209,OUT017
FDM32,1231.1903889375305,OUT049
FDL45,2280.5574669715784,OUT046
FDZ55,3414.8673552497416,OUT049
FDY37,2495.963670119599,OUT049
FDO46,3529.17334109421,OUT046
FDQ60,1388.992277547938,OUT046
FDA19,1586.2656356345674,OUT018
FDL15,1651.9298150553227,OUT046
FDM10,2617.1849345183464,OUT018
NCL05,890.9303602895463,OUT017
DRK49,-966.6182864562402,OUT010
NCE18,5294.220298191072,OUT027
FDG40,913.0534140382116,OUT049
DRI59,3668.843593781874,OUT045
FDK28,4149.330621175321,OUT035
NCD06,-908.9780202923425,OUT019
FDO11,2244.04838742702,OUT019
FDK27,1786.9608297154507,OUT046
FDT43,2298.7982654741336,OUT027
FDD38,1430.3870081615723,OUT018
FDA16,3801.550108184311,OUT049
FDL14,3427.9627641643406,OUT027
NCM17,954.9952078140861,OUT049
FDD20,2965.99416738923,OUT045
FDA40,1107.3408168645421,OUT045
FDL43,1443.0706208076258,OUT045
FDV15,1592.6347343685602,OUT045
FDE52,2779.4646429624095,OUT046
NCL17,626.0658729423253,OUT010
NCJ31,3806.281660721317,OUT045
FDR60,1017.9876789711515,OUT045
NCA18,1508.369476741938,OUT035
FDS21,2401.5454811943378,OUT027
FDW09,1264.3193655536272,OUT035
FDL26,3408.28627320269,OUT035
FDS47,1272.6904831069621,OUT018
FDC39,3517.460928694044,OUT046
FDT51,1514.8124777778394,OUT035
FDK40,4113.662303361682,OUT035
NCG19,2950.7436552704294,OUT045
FDZ07,948.3523521178022,OUT046
FDF08,2550.860409946415,OUT027
FDO04,935.8924938631525,OUT013
FDK41,1281.268145207448,OUT018
FDP15,4043.902559523093,OUT049
NCD43,1046.0473973925002,OUT018
NCP18,2477.99195797907,OUT013
FDZ51,1581.5371226545144,OUT046
DRH13,1476.5749985286666,OUT035
FDF38,780.1645892789454,OUT045
NCI43,832.146165980948,OUT045
FDM38,2288.91736995286,OUT027
FDS03,1061.7123228146452,OUT013
DRJ47,3534.476390011,OUT017
FDT50,-179.65983389825124,OUT010
FDV02,2568.889590787269,OUT046
NCG18,1770.0348239118402,OUT017
FDW52,3348.4384092405157,OUT046
FDS40,949.0317129894404,OUT035
FDN31,2824.9091646883694,OUT017
FDA37,2205.921826251416,OUT045
FDA15,3965.2770494845126,OUT046
FDL39,2672.7904968735734,OUT046
FDJ53,1759.3924070054084,OUT045
FDX22,3762.2299096220977,OUT013
NCZ42,3814.8749436084786,OUT045
FDD56,4007.3827653032968,OUT027
FDD40,3686.531196529845,OUT017
FDS50,3783.2998145180363,OUT013
NCN14,2257.3019047468592,OUT013
FDT15,2307.3677343609834,OUT013
NCS18,3491.9075285715335,OUT027
NCO26,391.7170100951637,OUT010
FDF58,726.5924422519512,OUT018
NCB19,1583.8555406940322,OUT013
FDH26,2054.6223049039136,OUT017
DRB24,4643.963443769747,OUT027
FDA49,930.8152655586381,OUT018
FDB32,1583.626717017943,OUT045
FDI36,3681.3042546213424,OUT017
NCA17,543.1142635981948,OUT010
FDH22,1830.2684232121983,OUT013
NCM26,2204.214830843157,OUT018
FDT15,3633.6164376721276,OUT027
FDB16,906.2834844034498,OUT018
NCP54,3602.7356175579025,OUT027
FDJ36,1699.7240547168653,OUT013
FDO28,1315.381918943463,OUT045
FDU09,1812.2208446442032,OUT013
FDF29,2406.5880161532614,OUT017
FDY08,1975.3805106519605,OUT013
DRJ59,555.3417858976546,OUT018
FDT23,2488.6846495604887,OUT027
FDU15,556.2732786726609,OUT018
FDT47,2092.365806930507,OUT013
FDI53,489.4771495873847,OUT019
FDR59,3818.1371790399307,OUT018
FDD53,973.6780325147573,OUT035
FDY51,3828.745923068847,OUT017
FDT04,852.742293303859,OUT049
FDU51,3532.3865518795114,OUT049
FDG14,3403.786763444882,OUT035
NCU06,2956.039810870746,OUT045
DRG25,3500.720109195662,OUT046
DRH49,1265.1886353343698,OUT035
FDN15,2065.108550584827,OUT035
FDL43,1241.0380520672425,OUT018
NCT18,3599.6175399981335,OUT049
NCB31,3252.0463532070767,OUT013
FDK57,3122.73612310311,OUT035
FDY04,778.5763716729485,OUT019
NCP54,2211.1659461531726,OUT046
FDF41,3967.042164125885,OUT013
FDM01,2033.0577154224602,OUT045
FDW03,2092.2443289057787,OUT045
FDF28,2220.9915427008436,OUT045
FDY37,2498.9228907012994,OUT017
FDQ03,2690.1261526410954,OUT017
FDP51,3162.991331408462,OUT027
FDJ40,2254.7359694735856,OUT017
FDC32,1318.9208256801744,OUT049
DRI49,2845.419558479485,OUT027
NCW54,967.5500337642745,OUT017
FDF09,927.875802205011,OUT017
FDP45,3744.8741713089316,OUT018
DRJ23,2439.267752394874,OUT018
FDS59,1852.9545301248118,OUT017
FDY08,1911.6047659455448,OUT046
FDX16,2492.458825224069,OUT049
FDY16,3199.983405435652,OUT018
FDK32,3413.011387166808,OUT035
FDQ22,860.6466407604225,OUT013
NCC31,1795.141333683132,OUT018
FDG58,2102.715429710018,OUT049
DRF48,2234.180310022218,OUT013
DRH36,1158.0541957639505,OUT049
NCR30,1214.0171406561103,OUT035
FDB03,2137.6552361736253,OUT019
FDZ28,3205.1278544203346,OUT027
FDR35,3690.724623944937,OUT017
DRD15,4414.7104097630945,OUT027
FDJ33,507.85485911700187,OUT019
FDA56,460.20934023690484,OUT010
FDP56,884.9990956237395,OUT046
NCT30,888.541062945914,OUT046
FDK15,1752.8390393099583,OUT017
FDH44,1734.1427543299246,OUT018
FDV01,2483.509494064814,OUT013
DRG03,2561.6603158877742,OUT017
FDG50,2582.3524758093354,OUT027
FDR16,1879.1732412057572,OUT010
FDZ60,1296.2871860828657,OUT046
DRG03,2420.9974850212675,OUT045
FDS56,3834.952329765354,OUT018
FDU33,824.7073753139176,OUT045
DRD27,1348.145757048218,OUT035
FDW22,3764.764844354336,OUT046
DRA24,2515.156140389515,OUT045
FDF38,925.7041302155161,OUT049
FDX48,2103.8034135342823,OUT013
FDS58,3081.777176618869,OUT018
FDC32,1205.3874096148643,OUT046
NCQ29,2717.1718238898743,OUT045
DRK39,1231.3198154913314,OUT018
NCS38,1771.2246992553069,OUT017
DRO47,1740.635239641827,OUT013
DRG27,2189.9322185307883,OUT027
FDC57,3689.606486336082,OUT027
FDS55,2391.648246163511,OUT046
NCJ06,1559.0006435925588,OUT018
FDO01,135.79664518804543,OUT019
NCM55,2632.970198396523,OUT045
FDC52,2112.120134786413,OUT049
FDQ15,1412.6038505171077,OUT045
NCT30,2262.9861067251986,OUT027
NCR42,2142.6197777600446,OUT027
FDD28,1085.474822578828,OUT035
FDQ34,1370.212257292886,OUT049
FDZ12,3717.648230669497,OUT027
DRE13,-179.49861874491899,OUT019
NCN07,141.24594006144616,OUT019
FDM28,2376.740873670624,OUT035
FDI10,3496.8482342678562,OUT017
FDQ25,2642.1894123691554,OUT013
FDA38,900.4701307893429,OUT010
DRI13,3827.192921513119,OUT049
FDY20,2566.342617311492,OUT027
NCZ53,3666.509881393135,OUT035
NCM31,2399.4770323220064,OUT013
DRB01,2350.964168682907,OUT017
DRF37,3949.9850256073137,OUT046
NCF42,2280.3295211702034,OUT049
FDF16,1755.0588012347562,OUT018
FDB41,949.194439497833,OUT013
FDR34,3870.7030856174088,OUT013
FDR15,2263.5394274948776,OUT018
NCV42,-9.05571688644477,OUT019
FDW51,3839.8706564321624,OUT035
FDU36,1701.9494522098898,OUT017
FDX60,1587.8232630651944,OUT049
FDY03,1900.1155107290883,OUT035
FDW55,3854.0704331514603,OUT045
FDT01,1834.9796432969938,OUT010
FDG58,2051.62230772742,OUT013
FDK21,4072.631158071416,OUT017
NCS41,397.1597681776467,OUT019
FDS10,2585.9579699830138,OUT045
NCT53,2060.5558719270175,OUT046
FDJ28,2460.9467284060647,OUT018
FDX44,1509.2389143482492,OUT045
FDT20,581.1985398118791,OUT018
FDO44,2189.7902353721397,OUT017
NCX17,3926.5506191463082,OUT049
FDY01,1829.3018762712586,OUT017
FDJ12,5062.983259839148,OUT027
DRK35,584.2929972585077,OUT018
FDD47,1620.013105164668,OUT019
NCM53,1829.5062679861976,OUT035
FDO45,1227.7003376296145,OUT013
NCM42,-64.81524566462076,OUT010
FDE04,2639.8318018195628,OUT046
NCI30,4512.318532524971,OUT027
FDZ19,3466.6063624664775,OUT013
FDW57,3436.0908944508787,OUT013
FDA25,1694.737117883647,OUT013
FDT22,948.7091408444087,OUT046
FDP51,1828.8552272285128,OUT013
FDD48,3135.0820678971727,OUT027
FDY39,3635.318883846824,OUT035
FDO48,1185.3180625330954,OUT010
FDD23,4872.814831520881,OUT027
DRN35,2185.68581115728,OUT027
FDT01,3806.1360240139693,OUT035
FDC20,-847.2803321959914,OUT010
DRJ35,1085.509585494966,OUT035
FDB32,1614.1724920337283,OUT046
FDL24,3411.8921948711914,OUT046
NCV42,1892.3648859330367,OUT035
FDZ46,1680.03561378399,OUT046
FDC15,2056.849659980626,OUT013
FDD08,-918.2431428110717,OUT019
FDY50,1635.0880117762904,OUT049
FDD36,1832.2520930023147,OUT013
FDG57,2262.4090353360334,OUT027
FDL21,619.0592657037422,OUT018
FDN16,3040.2651150927773,OUT027
FDJ09,2136.5321135943013,OUT027
FDS01,863.2551909775841,OUT010
FDV33,4137.268846503368,OUT017
DRE12,1793.091039448453,OUT017
FDR07,1293.0888039925264,OUT013
FDP48,1757.9145401980525,OUT010
NCB55,1077.4290469504044,OUT035
FDQ08,1050.1488907239313,OUT013
FDR34,3993.578493412345,OUT035
FDO33,1697.496801699245,OUT046
FDP13,779.8906223866618,OUT045
FDX12,4017.9247416075214,OUT049
NCT06,2192.1968366249007,OUT049
FDR16,2114.5193061396717,OUT019
FDE36,3360.726416321211,OUT046
FDZ36,3605.961394963593,OUT049
FDV13,1506.027372292836,OUT045
NCZ17,911.7948359373609,OUT035
FDU56,3338.218531049618,OUT045
FDM09,2306.858833833578,OUT035
FDV02,2673.8945974056764,OUT017
FDS34,1479.8812475704433,OUT018
FDA11,1720.231104069111,OUT049
FDP09,3815.8754310959152,OUT017
FDB29,3110.6698407196513,OUT027
FDT19,3490.6524891887275,OUT017
DRH15,932.8964253190638,OUT017
FDY38,3841.458911458246,OUT046
FDF14,3807.919907174568,OUT027
FDN48,-164.97987810968425,OUT010
FDQ12,3072.166067911946,OUT013
NCJ43,2084.004930108472,OUT045
FDE17,651.3919286847407,OUT019
FDB05,4094.890372129279,OUT035
FDH10,2704.900641200923,OUT045
NCR06,929.5769286472806,OUT017
FDU32,1503.000610147492,OUT018
FDD56,2720.213473941845,OUT049
FDO36,2403.9017349348114,OUT018
FDH16,-196.9321429253132,OUT010
FDX10,526.4810245488566,OUT018
FDZ37,1236.3721526433324,OUT017
FDU31,2000.810050480877,OUT010
DRC49,2487.2253717233916,OUT049
FDL15,1595.852008647602,OUT045
FDN32,1928.1879054400854,OUT019
DRH59,2423.854458270598,OUT027
NCU29,2538.671924226325,OUT049
FDR37,1911.2131255985719,OUT019
FDS14,1779.228315632049,OUT018
FDU02,5166.050179185369,OUT027
FDJ08,2871.6992819440275,OUT035
NCZ06,3931.4451273914774,OUT045
FDO31,1645.2503845728734,OUT049
FDH31,908.8635265512354,OUT018
FDS58,3418.7947837420966,OUT017
NCA53,2248.103219469776,OUT027
FDF50,3560.4027601450284,OUT046
NCW42,3042.657378309188,OUT049
NCQ17,2404.521977347117,OUT045
FDK51,3805.048577538198,OUT018
NCW41,1486.845726133141,OUT010
NCR29,1039.3350506428133,OUT017
FDB08,632.5064085989603,OUT019
FDA40,2501.4747853473855,OUT027
FDL14,1840.1525574537786,OUT018
FDB47,2831.9991936568335,OUT046
FDO03,3942.703590783316,OUT035
DRK13,1834.7459649410048,OUT019
FDX13,2159.960999938624,OUT010
FDF52,2652.0656663338523,OUT046
FDT11,2783.985391925821,OUT013
FDB08,2540.052116889133,OUT013
FDQ28,3044.302578413393,OUT018
FDD29,3940.4907767470677,OUT045
NCQ29,4140.102817347122,OUT027
NCO02,1022.9305642152642,OUT013
FDR56,1792.3957672364136,OUT010
NCM54,2353.982936163101,OUT049
FDP51,1912.0205990625514,OUT035
FDT38,1562.5300022227448,OUT013
FDZ20,3742.926794926836,OUT018
FDJ53,1845.9188578133655,OUT013
FDX13,4055.170709654508,OUT049
FDP58,3034.3077603032525,OUT035
NCK31,-817.6282786137931,OUT019
FDA35,1995.6562561654214,OUT018
FDV37,2542.7675521854135,OUT018
NCO07,4267.545805487287,OUT027
FDA20,3447.440941471055,OUT045
FDZ59,2723.424831610261,OUT035
NCY17,847.3515946151542,OUT017
FDQ28,3422.9539187090422,OUT035
FDV35,3376.5267164625493,OUT017
FDQ36,736.0033005780737,OUT013
FDD34,2276.2046210323033,OUT018
FDK51,4013.99654389269,OUT045
FDV31,2283.00514574359,OUT035
FDR04,1736.4849458195642,OUT035
FDR14,1032.6375021089616,OUT049
DRC36,1655.605474701836,OUT010
FDE39,470.3625356914406,OUT019
FDP57,1750.3475770160812,OUT049
FDE57,3171.741436867985,OUT046
NCN18,2029.6610985188609,OUT046
NCQ05,2129.935390326319,OUT018
FDW47,1945.2184178769453,OUT035
FDV46,2039.2191404694418,OUT035
NCP29,919.8857234929764,OUT045
FDE09,1088.9850411080015,OUT018
NCU06,4370.335193922652,OUT027
FDT19,1604.785993789192,OUT010
DRF15,1735.0630454566697,OUT017
DRI51,3426.76781190845,OUT013
NCX54,1717.657402766074,OUT013
DRE01,3111.950475571936,OUT013
NCB07,3519.509234839981,OUT045
FDU50,1836.1997703280458,OUT035
FDG40,952.1017661129065,OUT035
FDW10,3157.1619574920423,OUT018
FDX51,2811.6987159203545,OUT013
NCP17,854.277235823299,OUT045
FDP21,3698.0501304233794,OUT035
FDL04,1619.4877073408986,OUT045
FDV23,1816.0688208556564,OUT013
FDF24,1520.7412217117055,OUT046
FDH56,3136.3589917454906,OUT027
FDB51,1072.8299329673687,OUT049
FDI58,2968.9792731866933,OUT027
FDR20,892.4635465622878,OUT013
FDC51,1993.8371293513628,OUT018
FDB16,2514.972439156646,OUT027
FDE40,1054.9994449148317,OUT049
NCM17,994.7902181068816,OUT035
FDU56,3635.870499562167,OUT035
FDS32,173.67046102577092,OUT019
FDX02,3866.802940714264,OUT049
FDT39,3861.4097429982567,OUT027
FDE35,1032.5455829378598,OUT017
NCI42,1113.076789496705,OUT019
DRL23,1696.4649207457248,OUT046
FDA10,1748.0444590279455,OUT046
FDA11,1664.7828447838533,OUT013
NCM06,2454.4020879809987,OUT046
NCT05,4147.69136458245,OUT035
NCQ02,1698.519409653234,OUT010
NCY06,2390.5610593775,OUT049
FDY56,3952.202988503871,OUT035
FDL02,1821.4136352112216,OUT035
NCI06,3613.1802032318255,OUT035
FDQ14,1960.613572860578,OUT045
FDQ12,3112.2216841802756,OUT017
FDP36,710.8028835266352,OUT046
FDK21,5351.821057948736,OUT027
FDO40,2374.6932699488207,OUT045
NCK54,181.50216208613665,OUT019
FDY09,1558.5927569043822,OUT018
NCW30,4131.15755077372,OUT049
NCC55,2154.3660395012976,OUT027
FDE58,1855.431569893302,OUT018
FDR39,3520.656651067034,OUT013
FDU28,2358.0753415118725,OUT049
FDH08,3933.57064489747,OUT017
FDG35,2088.135804238059,OUT045
FDG22,916.9712730199342,OUT049
FDC34,2613.4158529949,OUT035
FDP15,3694.03427889348,OUT018
FDK34,2066.461725922938,OUT010
FDU45,1928.4952838036133,OUT035
FDQ04,2187.290012653196,OUT027
FDX22,3468.767290028381,OUT018
FDB45,1395.704711359626,OUT017
NCH43,3856.5888758819406,OUT027
DRE60,3761.173974247326,OUT046
FDD17,5235.208674449181,OUT027
NCM54,2367.521998001853,OUT017
NCH55,1877.4779600422225,OUT013
NCT06,2182.9858882284652,OUT017
FDA48,5102.323953724013,OUT027
FDY58,5199.874637026467,OUT027
FDO25,3622.2579700496517,OUT045
FDN50,1162.1755412798684,OUT045
FDH35,2655.927001382086,OUT035
FDK09,3759.829169293253,OUT045
FDO16,1572.229643435467,OUT013
FDW11,950.4818298040931,OUT045
FDU47,2893.6728200225944,OUT027
NCQ42,493.26160408146166,OUT010
FDK55,2560.9045861174873,OUT027
FDN08,1835.7861447074865,OUT049
FDT57,3834.641143563404,OUT045
FDJ12,3434.620425376474,OUT018
DRL59,1038.3638371956106,OUT017
NCN53,806.7520787615395,OUT046
FDO51,-954.5938524687076,OUT010
FDK56,2736.319991472561,OUT017
