Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
DRC01,-908.0,OUT010
FDB15,5488.0,OUT027
NCA17,3776.0,OUT027
FDF10,1908.0,OUT046
FDR26,3596.0,OUT027
FDI02,1796.0,OUT049
NCM54,432.0,OUT010
FDF14,2476.0,OUT013
FDJ33,440.0,OUT010
FDM20,4088.0,OUT035
FDC03,5016.0,OUT027
NCX05,1300.0,OUT046
NCM41,2540.0,OUT027
NCU29,608.0,OUT010
FDQ59,1564.0,OUT017
FDH46,-164.0,OUT010
FDH09,904.0,OUT013
NCD06,736.0,OUT045
FDC15,2140.0,OUT035
DRD37,2244.0,OUT027
FDT28,3840.0,OUT027
FDR28,3960.0,OUT027
FDT38,1596.0,OUT017
FDV34,2476.0,OUT027
FDY52,1092.0,OUT035
FDB34,1552.0,OUT013
DRL23,1496.0,OUT018
DRB24,3280.0,OUT046
FDJ50,876.0,OUT046
FDQ49,2164.0,OUT035
FDP20,1540.0,OUT035
FDV19,3936.0,OUT027
NCR54,2660.0,OUT045
FDO09,2248.0,OUT010
FDS57,1724.0,OUT018
FDN10,1828.0,OUT049
FDV23,1876.0,OUT049
FDY28,3784.0,OUT049
DRG51,2136.0,OUT013
FDD45,-256.0,OUT019
NCL18,4112.0,OUT027
NCM29,2308.0,OUT013
FDF17,5008.0,OUT027
FDE22,2164.0,OUT017
FDQ22,860.0,OUT017
FDS01,2700.0,OUT013
FDW35,2220.0,OUT027
FDJ33,2240.0,OUT046
NCF54,2712.0,OUT035
FDE09,1344.0,OUT013
NCE06,1584.0,OUT045
DRH49,1196.0,OUT049
FDY43,1648.0,OUT045
NCT05,4088.0,OUT017
FDZ34,3468.0,OUT045
FDL38,1636.0,OUT017
FDZ31,3624.0,OUT017
FDR14,1036.0,OUT035
NCN54,1156.0,OUT049
NCC42,3276.0,OUT027
FDK08,1324.0,OUT017
FDP59,1712.0,OUT013
FDV22,2648.0,OUT035
FDD33,3976.0,OUT035
DRE60,5240.0,OUT027
FDK52,3784.0,OUT046
FDA02,2068.0,OUT017
FDM56,1404.0,OUT049
FDE57,3328.0,OUT035
FDM32,1056.0,OUT045
NCQ30,2776.0,OUT027
FDQ27,3052.0,OUT027
FDT60,3204.0,OUT027
FDU43,3208.0,OUT049
NCO55,1388.0,OUT035
FDG02,2216.0,OUT045
FDJ28,2764.0,OUT013
FDP40,1648.0,OUT045
FDJ38,3492.0,OUT045
NCC54,4000.0,OUT017
NCZ41,1708.0,OUT046
FDK38,756.0,OUT019
FDU52,2040.0,OUT013
FDC40,1036.0,OUT046
NCR30,1100.0,OUT017
NCN18,2152.0,OUT017
FDB50,1580.0,OUT035
FDG04,2764.0,OUT013
FDR26,2316.0,OUT035
NCT17,3320.0,OUT018
FDX35,5240.0,OUT027
FDS12,1780.0,OUT046
NCZ29,3172.0,OUT027
FDB38,688.0,OUT010
FDP12,816.0,OUT013
FDP22,828.0,OUT046
FDS26,3892.0,OUT018
FDR52,2736.0,OUT046
DRJ13,2512.0,OUT046
FDU48,2876.0,OUT027
FDE29,1068.0,OUT035
NCT29,1844.0,OUT049
DRK37,3332.0,OUT018
FDK55,1124.0,OUT046
FDR07,1188.0,OUT046
FDO21,4416.0,OUT027
FDK46,3336.0,OUT049
FDB12,1568.0,OUT045
FDT31,4144.0,OUT027
FDJ33,2196.0,OUT045
FDC26,2700.0,OUT027
NCQ02,3428.0,OUT045
FDP08,1784.0,OUT010
FDB11,5224.0,OUT027
FDV55,2444.0,OUT013
FDW20,1860.0,OUT049
NCJ18,412.0,OUT019
FDC41,872.0,OUT018
FDE14,3028.0,OUT027
FDG35,2192.0,OUT013
FDF45,1068.0,OUT035
FDS19,2468.0,OUT027
FDS58,1556.0,OUT019
FDA26,3880.0,OUT017
FDM32,1228.0,OUT049
FDL45,2248.0,OUT046
FDZ55,3432.0,OUT049
FDY37,2496.0,OUT049
FDO46,3536.0,OUT046
FDQ60,1356.0,OUT046
FDA19,1632.0,OUT018
FDL15,1620.0,OUT046
FDM10,2708.0,OUT018
NCL05,844.0,OUT017
DRK49,-996.0,OUT010
NCE18,5352.0,OUT027
FDG40,868.0,OUT049
DRI59,3708.0,OUT045
FDK28,4176.0,OUT035
NCD06,-968.0,OUT019
FDO11,2260.0,OUT019
FDK27,1732.0,OUT046
FDT43,2284.0,OUT027
FDD38,1460.0,OUT018
FDA16,3848.0,OUT049
FDL14,3436.0,OUT027
NCM17,892.0,OUT049
FDD20,2972.0,OUT045
FDA40,1080.0,OUT045
FDL43,1384.0,OUT045
FDV15,1552.0,OUT045
FDE52,2776.0,OUT046
NCL17,568.0,OUT010
NCJ31,3804.0,OUT045
FDR60,984.0,OUT045
NCA18,1452.0,OUT035
FDS21,2396.0,OUT027
FDW09,1228.0,OUT035
FDL26,3416.0,OUT035
FDS47,1320.0,OUT018
FDC39,3576.0,OUT046
FDT51,1484.0,OUT035
FDK40,4184.0,OUT035
NCG19,2948.0,OUT045
FDZ07,916.0,OUT046
FDF08,2564.0,OUT027
FDO04,920.0,OUT013
FDK41,1304.0,OUT018
FDP15,4104.0,OUT049
NCD43,1056.0,OUT018
NCP18,2444.0,OUT013
FDZ51,1540.0,OUT046
DRH13,1452.0,OUT035
FDF38,736.0,OUT045
NCI43,752.0,OUT045
FDM38,2300.0,OUT027
FDS03,1016.0,OUT013
DRJ47,3536.0,OUT017
FDT50,-220.0,OUT010
FDV02,2568.0,OUT046
NCG18,1700.0,OUT017
FDW52,3352.0,OUT046
FDS40,900.0,OUT035
FDN31,2832.0,OUT017
FDA37,2188.0,OUT045
FDA15,3976.0,OUT046
FDL39,2664.0,OUT046
FDJ53,1712.0,OUT045
FDX22,3772.0,OUT013
NCZ42,3804.0,OUT045
FDD56,4048.0,OUT027
FDD40,3696.0,OUT017
FDS50,3812.0,OUT013
NCN14,2224.0,OUT013
FDT15,2288.0,OUT013
NCS18,3492.0,OUT027
NCO26,336.0,OUT010
FDF58,760.0,OUT018
NCB19,1520.0,OUT013
FDH26,2020.0,OUT017
DRB24,4704.0,OUT027
FDA49,960.0,OUT018
FDB32,1520.0,OUT045
FDI36,3704.0,OUT017
NCA17,536.0,OUT010
FDH22,1816.0,OUT013
NCM26,2244.0,OUT018
FDT15,3652.0,OUT027
FDB16,948.0,OUT018
NCP54,3608.0,OUT027
FDJ36,1672.0,OUT013
FDO28,1296.0,OUT045
FDU09,1788.0,OUT013
FDF29,2392.0,OUT017
FDY08,1952.0,OUT013
DRJ59,596.0,OUT018
FDT23,2500.0,OUT027
FDU15,592.0,OUT018
FDT47,2092.0,OUT013
FDI53,408.0,OUT019
FDR59,3920.0,OUT018
FDD53,932.0,OUT035
FDY51,3856.0,OUT017
FDT04,844.0,OUT049
FDU51,3560.0,OUT049
FDG14,3416.0,OUT035
NCU06,2932.0,OUT045
DRG25,3512.0,OUT046
DRH49,1252.0,OUT035
FDN15,2036.0,OUT035
FDL43,1260.0,OUT018
NCT18,3576.0,OUT049
NCB31,3260.0,OUT013
FDK57,3136.0,OUT035
FDY04,780.0,OUT019
NCP54,2160.0,OUT046
FDF41,3996.0,OUT013
FDM01,2020.0,OUT045
FDW03,2060.0,OUT045
FDF28,2196.0,OUT045
FDY37,2488.0,OUT017
FDQ03,2708.0,OUT017
FDP51,3172.0,OUT027
FDJ40,2248.0,OUT017
FDC32,1292.0,OUT049
DRI49,2876.0,OUT027
NCW54,924.0,OUT017
FDF09,876.0,OUT017
FDP45,3840.0,OUT018
DRJ23,2536.0,OUT018
FDS59,1812.0,OUT017
FDY08,1876.0,OUT046
FDX16,2504.0,OUT049
FDY16,3312.0,OUT018
FDK32,3424.0,OUT035
FDQ22,824.0,OUT013
NCC31,1808.0,OUT018
FDG58,2100.0,OUT049
DRF48,2272.0,OUT013
DRH36,1148.0,OUT049
NCR30,1156.0,OUT035
FDB03,2180.0,OUT019
FDZ28,3220.0,OUT027
FDR35,3704.0,OUT017
DRD15,4480.0,OUT027
FDJ33,500.0,OUT019
FDA56,424.0,OUT010
FDP56,828.0,OUT046
NCT30,796.0,OUT046
FDK15,1708.0,OUT017
FDH44,1784.0,OUT018
FDV01,2500.0,OUT013
DRG03,2568.0,OUT017
FDG50,2580.0,OUT027
FDR16,1912.0,OUT010
FDZ60,1260.0,OUT046
DRG03,2420.0,OUT045
FDS56,3932.0,OUT018
FDU33,776.0,OUT045
DRD27,1348.0,OUT035
FDW22,3776.0,OUT046
DRA24,2508.0,OUT045
FDF38,892.0,OUT049
FDX48,2072.0,OUT013
FDS58,3164.0,OUT018
FDC32,1156.0,OUT046
NCQ29,2688.0,OUT045
DRK39,1296.0,OUT018
NCS38,1732.0,OUT017
DRO47,1736.0,OUT013
DRG27,2212.0,OUT027
FDC57,3708.0,OUT027
FDS55,2376.0,OUT046
NCJ06,1556.0,OUT018
FDO01,96.0,OUT019
NCM55,2596.0,OUT045
FDC52,2100.0,OUT049
FDQ15,1384.0,OUT045
NCT30,2224.0,OUT027
NCR42,2108.0,OUT027
FDD28,1052.0,OUT035
FDQ34,1356.0,OUT049
FDZ12,3768.0,OUT027
DRE13,-224.0,OUT019
NCN07,72.0,OUT019
FDM28,2348.0,OUT035
FDI10,3512.0,OUT017
FDQ25,2644.0,OUT013
FDA38,868.0,OUT010
DRI13,3864.0,OUT049
FDY20,2580.0,OUT027
NCZ53,3640.0,OUT035
NCM31,2380.0,OUT013
DRB01,2356.0,OUT017
DRF37,4016.0,OUT046
NCF42,2244.0,OUT049
FDF16,1792.0,OUT018
FDB41,912.0,OUT013
FDR34,3892.0,OUT013
FDR15,2324.0,OUT018
NCV42,-80.0,OUT019
FDW51,3864.0,OUT035
FDU36,1668.0,OUT017
FDX60,1556.0,OUT049
FDY03,1860.0,OUT035
FDW55,3900.0,OUT045
FDT01,1880.0,OUT010
FDG58,2048.0,OUT013
FDK21,4088.0,OUT017
NCS41,384.0,OUT019
FDS10,2588.0,OUT045
NCT53,2012.0,OUT046
FDJ28,2544.0,OUT018
FDX44,1456.0,OUT045
FDT20,600.0,OUT018
FDO44,2200.0,OUT017
NCX17,3936.0,OUT049
FDY01,1812.0,OUT017
FDJ12,5120.0,OUT027
DRK35,612.0,OUT018
FDD47,1636.0,OUT019
NCM53,1764.0,OUT035
FDO45,1200.0,OUT013
NCM42,-156.0,OUT010
FDE04,2640.0,OUT046
NCI30,4536.0,OUT027
FDZ19,3476.0,OUT013
FDW57,3476.0,OUT013
FDA25,1672.0,OUT013
FDT22,900.0,OUT046
FDP51,1800.0,OUT013
FDD48,3140.0,OUT027
FDY39,3648.0,OUT035
FDO48,1184.0,OUT010
FDD23,4936.0,OUT027
DRN35,2196.0,OUT027
FDT01,3848.0,OUT035
FDC20,-900.0,OUT010
DRJ35,1076.0,OUT035
FDB32,1548.0,OUT046
FDL24,3416.0,OUT046
NCV42,1820.0,OUT035
FDZ46,1636.0,OUT046
FDC15,2048.0,OUT013
FDD08,-968.0,OUT019
FDY50,1612.0,OUT049
FDD36,1792.0,OUT013
FDG57,2260.0,OUT027
FDL21,640.0,OUT018
FDN16,3044.0,OUT027
FDJ09,2180.0,OUT027
FDS01,848.0,OUT010
FDV33,4176.0,OUT017
DRE12,1788.0,OUT017
FDR07,1264.0,OUT013
FDP48,1736.0,OUT010
NCB55,1020.0,OUT035
FDQ08,1008.0,OUT013
FDR34,4016.0,OUT035
FDO33,1660.0,OUT046
FDP13,728.0,OUT045
FDX12,4056.0,OUT049
NCT06,2156.0,OUT049
FDR16,2068.0,OUT019
FDE36,3360.0,OUT046
FDZ36,3632.0,OUT049
FDV13,1464.0,OUT045
NCZ17,852.0,OUT035
FDU56,3380.0,OUT045
FDM09,2284.0,OUT035
FDV02,2680.0,OUT017
FDS34,1524.0,OUT018
FDA11,1684.0,OUT049
FDP09,3824.0,OUT017
FDB29,3124.0,OUT027
FDT19,3512.0,OUT017
DRH15,908.0,OUT017
FDY38,3856.0,OUT046
FDF14,3848.0,OUT027
FDN48,-236.0,OUT010
FDQ12,3084.0,OUT013
NCJ43,2032.0,OUT045
FDE17,676.0,OUT019
FDB05,4120.0,OUT035
FDH10,2692.0,OUT045
NCR06,852.0,OUT017
FDU32,1556.0,OUT018
FDD56,2728.0,OUT049
FDO36,2480.0,OUT018
FDH16,-252.0,OUT010
FDX10,568.0,OUT018
FDZ37,1228.0,OUT017
FDU31,1992.0,OUT010
DRC49,2496.0,OUT049
FDL15,1560.0,OUT045
FDN32,1860.0,OUT019
DRH59,2452.0,OUT027
NCU29,2504.0,OUT049
FDR37,1852.0,OUT019
FDS14,1832.0,OUT018
FDU02,5232.0,OUT027
FDJ08,2880.0,OUT035
NCZ06,3924.0,OUT045
FDO31,1604.0,OUT049
FDH31,1004.0,OUT018
FDS58,3432.0,OUT017
NCA53,2220.0,OUT027
FDF50,3568.0,OUT046
NCW42,3040.0,OUT049
NCQ17,2372.0,OUT045
FDK51,3912.0,OUT018
NCW41,1456.0,OUT010
NCR29,964.0,OUT017
FDB08,684.0,OUT019
FDA40,2532.0,OUT027
FDL14,1876.0,OUT018
FDB47,2832.0,OUT046
FDO03,3976.0,OUT035
DRK13,1860.0,OUT019
FDX13,2176.0,OUT010
FDF52,2648.0,OUT046
FDT11,2788.0,OUT013
FDB08,2548.0,OUT013
FDQ28,3124.0,OUT018
FDD29,3956.0,OUT045
NCQ29,4160.0,OUT027
NCO02,972.0,OUT013
FDR56,1800.0,OUT010
NCM54,2320.0,OUT049
FDP51,1884.0,OUT035
FDT38,1528.0,OUT013
FDZ20,3840.0,OUT018
FDJ53,1808.0,OUT013
FDX13,4088.0,OUT049
FDP58,3064.0,OUT035
NCK31,-896.0,OUT019
FDA35,2064.0,OUT018
FDV37,2624.0,OUT018
NCO07,4284.0,OUT027
FDA20,3452.0,OUT045
FDZ59,2728.0,OUT035
NCY17,820.0,OUT017
FDQ28,3432.0,OUT035
FDV35,3384.0,OUT017
FDQ36,744.0,OUT013
FDD34,2348.0,OUT018
FDK51,4036.0,OUT045
FDV31,2284.0,OUT035
FDR04,1708.0,OUT035
FDR14,1004.0,OUT049
DRC36,1656.0,OUT010
FDE39,460.0,OUT019
FDP57,1732.0,OUT049
FDE57,3160.0,OUT046
NCN18,2024.0,OUT046
NCQ05,2192.0,OUT018
FDW47,1900.0,OUT035
FDV46,2020.0,OUT035
NCP29,848.0,OUT045
FDE09,1128.0,OUT018
NCU06,4396.0,OUT027
FDT19,1616.0,OUT010
DRF15,1724.0,OUT017
DRI51,3460.0,OUT013
NCX54,1656.0,OUT013
DRE01,3156.0,OUT013
NCB07,3492.0,OUT045
FDU50,1828.0,OUT035
FDG40,900.0,OUT035
FDW10,3248.0,OUT018
FDX51,2820.0,OUT013
NCP17,816.0,OUT045
FDP21,3704.0,OUT035
FDL04,1576.0,OUT045
FDV23,1800.0,OUT013
FDF24,1460.0,OUT046
FDH56,3140.0,OUT027
FDB51,1044.0,OUT049
FDI58,2980.0,OUT027
FDR20,872.0,OUT013
FDC51,2060.0,OUT018
FDB16,2532.0,OUT027
FDE40,1044.0,OUT049
NCM17,924.0,OUT035
FDU56,3648.0,OUT035
FDS32,160.0,OUT019
FDX02,3904.0,OUT049
FDT39,3888.0,OUT027
FDE35,1004.0,OUT017
NCI42,1092.0,OUT019
DRL23,1652.0,OUT046
FDA10,1724.0,OUT046
FDA11,1624.0,OUT013
NCM06,2408.0,OUT046
NCT05,4152.0,OUT035
NCQ02,1672.0,OUT010
NCY06,2360.0,OUT049
FDY56,3968.0,OUT035
FDL02,1788.0,OUT035
NCI06,3584.0,OUT035
FDQ14,1920.0,OUT045
FDQ12,3120.0,OUT017
FDP36,740.0,OUT046
FDK21,5416.0,OUT027
FDO40,2356.0,OUT045
NCK54,40.0,OUT019
FDY09,1616.0,OUT018
NCW30,4136.0,OUT049
NCC55,2128.0,OUT027
FDE58,1956.0,OUT018
FDR39,3540.0,OUT013
FDU28,2356.0,OUT049
FDH08,3944.0,OUT017
FDG35,2080.0,OUT045
FDG22,876.0,OUT049
FDC34,2624.0,OUT035
FDP15,3816.0,OUT018
FDK34,2088.0,OUT010
FDU45,1884.0,OUT035
FDQ04,2188.0,OUT027
FDX22,3544.0,OUT018
FDB45,1364.0,OUT017
NCH43,3852.0,OUT027
DRE60,3784.0,OUT046
FDD17,5296.0,OUT027
NCM54,2328.0,OUT017
NCH55,1824.0,OUT013
NCT06,2140.0,OUT017
FDA48,5176.0,OUT027
FDY58,5248.0,OUT027
FDO25,3636.0,OUT045
FDN50,1128.0,OUT045
FDH35,2672.0,OUT035
FDK09,3764.0,OUT045
FDO16,1528.0,OUT013
FDW11,896.0,OUT045
FDU47,2932.0,OUT027
NCQ42,440.0,OUT010
FDK55,2564.0,OUT027
FDN08,1828.0,OUT049
FDT57,3844.0,OUT045
FDJ12,3520.0,OUT018
DRL59,996.0,OUT017
NCN53,708.0,OUT046
FDO51,-996.0,OUT010
FDK56,2768.0,OUT017
FDY12,1004.0,OUT035
FDU15,900.0,OUT035
FDQ19,3920.0,OUT046
DRF15,1576.0,OUT045
DRE25,-200.0,OUT019
FDK57,2820.0,OUT018
FDD33,1992.0,OUT010
FDR34,5264.0,OUT027
FDU04,1672.0,OUT045
FDE35,-840.0,OUT019
NCD31,2640.0,OUT035
FDJ56,1732.0,OUT035
NCU53,2012.0,OUT046
FDD39,3872.0,OUT035
NCU17,-200.0,OUT019
FDJ20,1772.0,OUT046
NCW41,3088.0,OUT018
FDL52,924.0,OUT035
FDS39,3336.0,OUT035
DRJ47,3396.0,OUT045
FDP13,-996.0,OUT010
DRK39,-364.0,OUT010
FDF28,488.0,OUT010
FDB09,1360.0,OUT045
FDM51,1588.0,OUT046
DRM49,636.0,OUT018
DRF23,2668.0,OUT013
DRH01,2752.0,OUT035
FDH12,2692.0,OUT027
FDA28,32.0,OUT019
FDW37,1316.0,OUT018
FDF02,1604.0,OUT046
DRL37,796.0,OUT046
NCF43,2280.0,OUT046
FDH08,2056.0,OUT010
FDR34,2100.0,OUT019
NCK19,2832.0,OUT049
NCD55,604.0,OUT018
FDT27,4000.0,OUT049
FDQ57,2316.0,OUT045
FDA47,2656.0,OUT035
DRG15,2356.0,OUT027
FDE05,2224.0,OUT018
FDN46,2032.0,OUT046
FDX27,2580.0,OUT027
FDT51,1272.0,OUT045
FDU33,880.0,OUT013
FDJ16,2324.0,OUT027
FDD20,1236.0,OUT019
FDT36,804.0,OUT049
DRF15,3044.0,OUT027
FDN52,-284.0,OUT010
FDC22,4144.0,OUT027
FDX15,2428.0,OUT045
FDT13,2740.0,OUT013
FDU04,1828.0,OUT017
FDU31,2020.0,OUT019
FDW59,2524.0,OUT027
NCO29,2496.0,OUT046
FDL15,1764.0,OUT035
FDI41,2512.0,OUT049
FDQ48,1708.0,OUT049
DRI39,960.0,OUT013
FDI08,4044.0,OUT013
FDC21,1436.0,OUT049
FDF58,1084.0,OUT035
FDS08,848.0,OUT010
FDE47,1712.0,OUT045
NCP18,668.0,OUT019
NCR41,1592.0,OUT013
FDA27,4076.0,OUT013
FDA43,2904.0,OUT035
FDA49,1072.0,OUT045
NCE55,3236.0,OUT018
DRM49,2228.0,OUT027
FDF22,5144.0,OUT027
FDQ15,1272.0,OUT018
NCS54,3512.0,OUT017
NCY05,776.0,OUT013
FDR45,3880.0,OUT046
FDK57,3120.0,OUT049
FDF41,2176.0,OUT010
FDV21,1748.0,OUT046
FDD51,764.0,OUT046
FDF33,1644.0,OUT046
FDA38,2612.0,OUT046
FDR56,3540.0,OUT045
NCN41,1460.0,OUT017
FDC60,2564.0,OUT027
FDB47,2796.0,OUT045
DRH01,2684.0,OUT013
FDW08,1580.0,OUT046
FDF38,2196.0,OUT027
FDY32,2164.0,OUT017
FDG34,1404.0,OUT049
FDG47,2324.0,OUT019
NCF18,3664.0,OUT035
FDL39,924.0,OUT019
NCH55,1900.0,OUT035
DRJ35,1052.0,OUT049
FDS44,4040.0,OUT035
DRE01,2932.0,OUT018
FDY39,3564.0,OUT013
FDY32,1880.0,OUT018
FDR33,3108.0,OUT027
NCP50,1156.0,OUT049
FDZ47,1396.0,OUT018
FDU57,2576.0,OUT049
FDY44,3636.0,OUT013
DRH59,864.0,OUT018
FDB03,5336.0,OUT027
FDY46,3452.0,OUT045
FDM39,3404.0,OUT045
FDY36,1196.0,OUT035
NCM55,2792.0,OUT035
FDJ50,-916.0,OUT010
DRL60,2056.0,OUT013
NCJ54,3920.0,OUT049
FDX59,844.0,OUT017
FDI07,3668.0,OUT013
DRF51,-1020.0,OUT010
FDM14,2232.0,OUT017
FDP21,3500.0,OUT045
FDE40,1092.0,OUT035
FDE05,2552.0,OUT035
FDM13,2876.0,OUT027
FDC34,3896.0,OUT027
NCI55,2020.0,OUT018
NCE43,2364.0,OUT018
FDW58,1472.0,OUT018
FDG60,3820.0,OUT045
FDV31,2244.0,OUT017
FDR47,2788.0,OUT013
FDM60,-984.0,OUT019
NCF06,3024.0,OUT018
NCN26,3100.0,OUT027
FDQ59,1588.0,OUT049
FDF09,748.0,OUT046
NCS06,4160.0,OUT017
FDT44,1700.0,OUT046
FDI19,4032.0,OUT017
FDT22,1028.0,OUT017
NCF54,3972.0,OUT027
DRG25,3468.0,OUT045
FDB59,2872.0,OUT017
FDQ37,3688.0,OUT017
FDP56,988.0,OUT035
FDW44,2292.0,OUT035
FDJ26,1112.0,OUT010
FDU43,2900.0,OUT018
FDW33,1568.0,OUT045
NCX53,3752.0,OUT027
FDN56,624.0,OUT010
DRF15,1740.0,OUT049
FDO33,1796.0,OUT017
FDZ39,-140.0,OUT010
NCJ19,948.0,OUT017
FDU01,3664.0,OUT035
FDT12,3944.0,OUT035
NCM18,1120.0,OUT018
FDP19,2328.0,OUT017
NCR42,812.0,OUT049
FDN10,1708.0,OUT046
FDG44,956.0,OUT017
FDQ10,3400.0,OUT046
DRH13,1396.0,OUT049
FDT52,4020.0,OUT013
FDM56,1240.0,OUT045
NCO43,-244.0,OUT010
NCV29,2276.0,OUT035
NCF06,3260.0,OUT013
FDO50,1644.0,OUT035
FDT59,3892.0,OUT013
FDX40,2164.0,OUT027
FDE50,3640.0,OUT017
FDX51,2896.0,OUT017
NCD30,1376.0,OUT018
FDK15,1656.0,OUT013
FDL12,896.0,OUT045
FDK46,3320.0,OUT017
DRH49,-724.0,OUT010
FDQ57,2360.0,OUT046
FDY59,1268.0,OUT017
FDO09,3892.0,OUT018
NCG30,1900.0,OUT035
FDM09,2228.0,OUT017
NCN17,2584.0,OUT027
NCS42,1544.0,OUT013
FDD02,-96.0,OUT019
FDE34,3516.0,OUT013
FDU38,3508.0,OUT045
FDB33,2480.0,OUT046
NCJ29,1188.0,OUT017
FDZ27,964.0,OUT035
FDI40,1656.0,OUT013
FDG22,832.0,OUT013
FDT51,1436.0,OUT017
FDF20,3448.0,OUT018
FDV50,1876.0,OUT035
FDT02,844.0,OUT049
DRC49,2504.0,OUT017
FDF26,2568.0,OUT049
FDV52,1876.0,OUT035
FDX59,860.0,OUT049
FDV25,3912.0,OUT035
FDW23,2188.0,OUT027
FDE53,1120.0,OUT018
FDA19,1908.0,OUT017
FDH22,1756.0,OUT046
NCO41,1608.0,OUT013
FDX12,4008.0,OUT017
FDF17,3652.0,OUT013
FDS11,3740.0,OUT045
FDR51,2536.0,OUT035
FDT49,-196.0,OUT010
FDC56,2252.0,OUT013
FDR13,2788.0,OUT027
FDQ60,1532.0,OUT035
FDN38,4104.0,OUT049
NCL29,2500.0,OUT013
FDO13,3484.0,OUT027
FDE26,1756.0,OUT018
FDA31,784.0,OUT010
FDX14,1188.0,OUT035
FDA34,3364.0,OUT045
FDF26,2516.0,OUT013
FDE38,3316.0,OUT045
DRI11,1708.0,OUT046
FDQ60,2780.0,OUT027
FDL21,2212.0,OUT027
DRC12,4168.0,OUT027
FDC47,3808.0,OUT046
FDE57,3108.0,OUT045
FDT14,2164.0,OUT045
NCZ53,3496.0,OUT046
FDE28,2828.0,OUT018
FDR19,3368.0,OUT035
NCF54,828.0,OUT019
FDZ08,1044.0,OUT046
NCJ05,2248.0,OUT018
FDF59,1780.0,OUT046
NCO05,1716.0,OUT035
FDW24,692.0,OUT018
NCX42,2348.0,OUT018
NCA53,948.0,OUT035
FDI45,876.0,OUT019
FDG46,2160.0,OUT046
FDM20,2120.0,OUT010
FDW11,-852.0,OUT010
FDX08,2340.0,OUT035
NCK17,892.0,OUT035
FDK32,3092.0,OUT018
NCA42,2576.0,OUT035
DRI01,3536.0,OUT035
NCL55,4088.0,OUT049
DRE25,1408.0,OUT018
FDD14,2776.0,OUT017
FDB10,3024.0,OUT046
DRN11,2528.0,OUT035
FDP38,704.0,OUT018
NCA30,2760.0,OUT017
FDT15,2348.0,OUT017
NCP55,680.0,OUT018
FDF12,2552.0,OUT035
FDM21,3864.0,OUT018
FDX56,3808.0,OUT035
FDF10,2004.0,OUT017
FDT32,2684.0,OUT045
FDM51,1440.0,OUT018
NCR50,3076.0,OUT018
FDI19,4032.0,OUT049
FDX21,1388.0,OUT017
FDR31,2560.0,OUT035
FDY02,4124.0,OUT013
NCA29,2484.0,OUT045
NCX17,3784.0,OUT046
FDM12,1848.0,OUT045
FDI53,3444.0,OUT027
NCU30,2600.0,OUT049
FDC56,3624.0,OUT027
FDK27,1604.0,OUT018
NCK18,2608.0,OUT017
FDB52,1468.0,OUT019
DRG25,4960.0,OUT027
FDZ13,964.0,OUT049
FDB57,2060.0,OUT019
FDR40,1460.0,OUT046
NCO14,-952.0,OUT019
NCN19,2628.0,OUT045
FDQ28,1540.0,OUT019
FDO13,1904.0,OUT018
FDK48,1472.0,OUT013
FDU07,1816.0,OUT018
FDW20,1748.0,OUT046
FDV12,264.0,OUT010
FDH24,2548.0,OUT013
FDV59,3832.0,OUT049
FDK57,2940.0,OUT045
FDL16,2228.0,OUT027
NCQ17,2408.0,OUT046
FDJ15,3356.0,OUT018
FDX24,1660.0,OUT049
FDT47,2024.0,OUT046
FDT10,1060.0,OUT049
FDZ37,948.0,OUT018
FDW43,5272.0,OUT027
DRN36,1676.0,OUT017
FDJ14,1008.0,OUT045
FDA32,2972.0,OUT013
FDJ38,1780.0,OUT019
FDQ57,2504.0,OUT017
NCQ41,1060.0,OUT019
FDG56,1428.0,OUT049
DRC13,3196.0,OUT027
FDV55,2528.0,OUT035
FDQ49,1968.0,OUT045
FDE29,-884.0,OUT010
FDR03,3724.0,OUT013
FDD45,1644.0,OUT049
FDN38,2208.0,OUT010
FDT56,916.0,OUT046
FDT48,3500.0,OUT045
FDU03,2760.0,OUT049
FDC56,392.0,OUT010
NCO43,2964.0,OUT027
FDQ27,1716.0,OUT017
FDR03,3632.0,OUT046
DRH23,-924.0,OUT010
FDG22,728.0,OUT045
NCJ42,1656.0,OUT013
FDR24,1532.0,OUT046
FDW60,3600.0,OUT035
FDJ08,2764.0,OUT013
DRL59,728.0,OUT018
FDG60,2064.0,OUT010
FDW27,2108.0,OUT017
FDX14,884.0,OUT018
FDC20,952.0,OUT013
NCS29,3888.0,OUT018
FDJ56,1572.0,OUT046
FDB20,-688.0,OUT019
FDL28,3940.0,OUT027
FDW01,1804.0,OUT018
FDL03,2760.0,OUT046
FDX22,3824.0,OUT049
FDJ21,3368.0,OUT035
FDR31,2372.0,OUT045
FDG21,3400.0,OUT035
FDS22,2228.0,OUT027
FDK08,1364.0,OUT035
FDE17,2268.0,OUT018
NCN30,1268.0,OUT017
FDT50,1564.0,OUT046
NCX42,2616.0,OUT049
FDJ12,3840.0,OUT035
NCA18,2732.0,OUT027
FDP23,1988.0,OUT019
FDX12,3980.0,OUT013
FDN40,2240.0,OUT018
FDV48,1204.0,OUT035
NCY54,3420.0,OUT013
FDL16,-980.0,OUT010
FDR45,3728.0,OUT018
FDJ52,2488.0,OUT046
DRG01,1164.0,OUT017
